l2_province,l3_city,l3_city_id,longitude,latitude,,,,,,,,,
Kepulauan Riau,Natuna,258fabeb-5273-4ed7-a42d-8f20e17c3a15,107.97639,4.71417,,,,,,,,,
Kepulauan Riau,Tanjung Pinang,1bbe4725-7759-49d0-b1fe-5416d4b9c5f3,104.44329,0.91683,,,,,,,,,
Lampung,Bandar Lampung,e499ab41-13b6-48b6-9e69-029abfa47e0e,105.26667,-5.41667,,,,,,,,,
Lampung,Lampung Barat,cf6d7310-0b5b-4cc3-92e1-bee18d158b92,104.19309,-5.14904,,,,,,,,,
Lampung,Lampung Selatan,b020ec28-4169-4741-877d-33567b3e93b3,105.49741,-5.53965,,,,,,,,,
Lampung,Lampung Tengah,b1cff26f-f1f7-4e82-aabb-d96512d4217b,105.26667,-4.86667,,,,,,,,,
Lampung,Lampung Timur,cdafa062-921a-4da0-93c8-5e931fc5203e,105.68003,-5.10273,,,,,,,,,
Lampung,Lampung Utara,75bf7201-f0cd-457f-9fc3-86615f64936e,104.8,-4.81667,,,,,,,,,
Lampung,Mesuji,837bcdb9-0768-471a-9f91-5035695c5568,105.4013,-4.0439,,,,,,,,,
Lampung,Metro,f30f60eb-5010-48b2-a070-bdbea7194599,105.29949,-5.11856,,,,,,,,,
Lampung,Pesawaran,e7f9f1a2-5f9a-41f9-b9a3-1508093c7718,105.17899,-5.4298,,,,,,,,,
Lampung,Pesisir Barat,9459e295-a98f-4db9-b13e-17bb8a259dd3,103.93976,-5.19323,,,,,,,,,
Lampung,Pringsewu,88ec8911-a5a3-460f-9303-e49674918267,104.93454,-5.42211,,,,,,,,,
Lampung,Tanggamus,5450a8d2-fb19-49ba-874a-6605ff1dac19,104.62349,-5.38508,,,,,,,,,
Lampung,Tulang Bawang Barat,e85d3e02-c07a-40b4-8423-c1d52042b4f9,105.16004,-4.43356,,,,,,,,,
Lampung,Tulangbawang,e51935c6-d082-4a29-a836-cb4d994e0fcc,105.57999,-4.20604,,,,,,,,,
Lampung,Way Kanan,6d43fc7c-ae14-4f67-84b4-f1e3b18f0752,104.52753,-4.44705,,,,,,,,,
Maluku,Ambon,64063675-44fd-440b-b011-e99feebd4ddc,128.18333,-3.7,,,,,,,,,
Maluku,Buru,294a4303-2c49-4524-a2b1-2480a263017f,126.68413,-3.32767,,,,,,,,,
Maluku,Buru Selatan,34eddebd-5767-4cbb-837f-d188dac06c16,126.59271,-3.52187,,,,,,,,,
Maluku,Kepulauan Aru,cff25b2d-a87f-4385-9a35-a41bb75e72b4,134.46991,-6.17059,,,,,,,,,
Maluku,Maluku Barat Daya,cb745db9-5cd8-4ef6-90ed-8ab222257f3e,126.17386,-7.8296,,,,,,,,,
Maluku,Maluku Tengah,7e975cf4-acc8-4a06-ac55-8cc50c9752a0,128.9675,-3.29167,,,,,,,,,
Maluku,Maluku Tenggara,3df057b3-80a8-43bc-a07d-3be47bf65223,132.73333,-5.78333,,,,,,,,,
Maluku,Maluku Tenggara Barat,20d88473-9d11-4e48-95b6-45403b38db46,131.38,-7.61186,,,,,,,,,
Maluku,Seram Bagian Barat,9d898681-d07d-4fa7-b9e0-600892e68684,128.42996,-3.1027,,,,,,,,,
Maluku,Seram Bagian Timur,65065463-b9d0-409d-908b-2ec1fa27af55,130.39167,-3.39851,,,,,,,,,
Maluku,Tual,8eb1a5d8-8a59-4ff2-9b9f-00452eaf9627,132.74935,-5.64301,,,,,,,,,
Maluku Utara,Halmahera Barat,76798dac-9453-4101-971d-5a476d2737f4,127.55264,1.41709,,,,,,,,,
Maluku Utara,Halmahera Selatan,1eeae8ba-1063-43e5-850f-7e25d51e581f,127.90833,-0.3955,,,,,,,,,
Maluku Utara,Halmahera Tengah,26bc8563-5f8d-4d42-ba9d-6b8a75455856,127.91667,0.55,,,,,,,,,
Maluku Utara,Halmahera Timur,38b2afa8-213b-4c85-8b81-e018579a8c08,128.48627,1.33517,,,,,,,,,
Maluku Utara,Halmahera Utara,6d5fa9b8-75fb-4c8e-9f10-3bec1f741090,128.00778,1.73194,,,,,,,,,
Maluku Utara,Kepulauan Sula,d2f213b9-1502-49e0-a1d0-f7d42a80aae8,125.69046,-1.8646,,,,,,,,,
Maluku Utara,Pulau Morotai,a08720b7-5e81-4a90-83d8-ce7bbc44fcac,128.40546,2.19924,,,,,,,,,
Maluku Utara,Pulau Taliabu,f0f5412a-30e0-43ae-aac3-21f3c4e6ba43,124.78992,-1.84578,,,,,,,,,
Maluku Utara,Ternate,61081dc9-d61c-4bcd-b56a-27ce9d24842e,127.31016,0.89618,,,,,,,,,
Maluku Utara,Tidore Kepulauan,de2e5f37-3847-40a6-86ef-b0076d19f56b,127.56981,0.60962,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Barat,27b2bd1f-3dac-4b2f-96ec-0c8bccab47be,96.16667,4.43333,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Barat Daya,b41cbd4e-d5ab-4d33-86b6-e2666c8a70f3,96.88333,3.81667,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Besar,3c784961-5690-4fba-a682-d461b4c9a2e5,95.5,5.4,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Jaya,1779364b-821f-49a9-96fd-e183b957bca0,95.64,4.86,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Selatan,ad599092-c3f0-4019-8e3a-52cb5a73e2b5,97.4,3.16667,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Singkil,7251f0c1-d49f-4e35-8e8e-51b9041deb06,97.96667,2.38333,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Tamiang,236c76e7-84f8-4553-9db0-0cac9acf8efc,97.93333,4.23333,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Tengah,fc5b4eb7-bf78-423d-b383-989ddde171a7,96.855,4.51,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Tenggara,ac556c51-a206-4467-a2e5-906e8f2e3579,97.7,3.33333,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Timur,48363434-24d5-4d9b-9859-998606b7fb48,97.71667,4.61667,,,,,,,,,
Nanggroe Aceh Darussalam,Aceh Utara,60acd8e0-d714-4a8d-930a-e24abd4c470c,97.14,4.97,,,,,,,,,
Nanggroe Aceh Darussalam,Banda Aceh,02366a3f-9bdd-4860-9274-60713b759720,95.32639,5.55556,,,,,,,,,
Nanggroe Aceh Darussalam,Bener Meriah,55e326d2-3947-4f7b-8351-3f775d8a68eb,96.86156,4.73015,,,,,,,,,
Nanggroe Aceh Darussalam,Bireuen,a504a669-3af4-481f-87f2-8f48d44b0758,96.6,5.11667,,,,,,,,,
Nanggroe Aceh Darussalam,Gayo Lues,ae71c6e7-65b6-458f-9d8d-dcd82d91fabf,97.39,3.95,,,,,,,,,
Nanggroe Aceh Darussalam,Langsa,803fa11f-0d53-4f01-b095-945b38a2ae41,97.93,4.47,,,,,,,,,
Nanggroe Aceh Darussalam,Lhokseumawe,5f124c62-1f6e-4203-b6b5-76e71a53d3bc,97.12774,5.18271,,,,,,,,,
Nanggroe Aceh Darussalam,Nagan Raya,7d2d6410-3159-4f42-9747-c703833e4b18,96.5,4.15,,,,,,,,,
Nanggroe Aceh Darussalam,Pidie,1736e004-34be-4027-9f57-7809ec8fc7ed,96.11,5.08,,,,,,,,,
Nanggroe Aceh Darussalam,Pidie Jaya,9033a89f-bf2f-473c-a471-407b440ecd59,96.21667,5.15,,,,,,,,,
Nanggroe Aceh Darussalam,Sabang,42e85e75-df9c-44bc-9c8b-b621e39553c0,95.33223,5.87944,,,,,,,,,
Nanggroe Aceh Darussalam,Simeulue,82d6d4db-d86c-454f-91d2-4e07ec1b5be9,96.07667,2.61972,,,,,,,,,
Nanggroe Aceh Darussalam,Subulussalam,915b6a81-62fb-4396-bc1f-a724f31adb57,97.93333,2.73333,,,,,,,,,
Nusa Tenggara Barat,Bima,4d7bb71c-ddde-428f-b76f-ee8050295c5e,118.75259,-8.46728,,,,,,,,,
Nusa Tenggara Barat,Bima,b4cb1ac9-e129-4686-b079-62ee90145d17,118.75,-8.61667,,,,,,,,,
Nusa Tenggara Barat,Dompu,44abefac-1ce1-4d7a-9792-895835ddf55a,118.4816,-8.5094,,,,,,,,,
Nusa Tenggara Barat,Lombok Barat,1772d7e5-8f8b-4d89-a99d-cdf8602c8a69,116.13333,-8.66667,,,,,,,,,
Nusa Tenggara Barat,Lombok Tengah,ec697ed6-05a6-4aab-89d4-e6281db5c803,116.3,-8.7,,,,,,,,,
Nusa Tenggara Barat,Lombok Timur,64321a9c-86f9-40e3-84f2-cbcadf181ea1,116.51667,-8.53333,,,,,,,,,
Nusa Tenggara Barat,Lombok Utara,cb78bf41-9766-477f-adef-5e3de32086f8,116.40152,-8.35214,,,,,,,,,
Nusa Tenggara Barat,Mataram,2a0572d6-7bf5-47cc-9206-c95e83f2581b,116.11667,-8.58333,,,,,,,,,
Nusa Tenggara Barat,Sumbawa,d124a706-dffc-4af5-ae98-c9d51e9c68db,117.3324,-8.7439,,,,,,,,,
Nusa Tenggara Barat,Sumbawa Barat,f2236c23-45f5-4653-b87c-12e94c853313,116.92132,-8.75159,,,,,,,,,
Nusa Tenggara Timur,Alor,a0c2809c-78d4-415c-851d-ed872464661c,124.73333,-8.28333,,,,,,,,,
Nusa Tenggara Timur,Belu,df6cc244-0ce6-47c1-9887-029632fc4d1a,124.91628,-9.17581,,,,,,,,,
Nusa Tenggara Timur,Ende,69f47e43-ee5f-4868-af68-7adfc64f69ab,121.66389,-8.84056,,,,,,,,,
Nusa Tenggara Timur,Flores Timur,68d2a57e-99ac-4731-b1c5-0d9f8036e98d,122.96817,-8.24224,,,,,,,,,
Nusa Tenggara Timur,Kupang,7e21de8d-dfbd-4fe5-843f-d509320ee4ff,123.83333,-9.91667,,,,,,,,,
Nusa Tenggara Timur,Kupang,a84b908d-c914-4999-8d99-80ea36325974,123.59806,-10.19694,,,,,,,,,
Nusa Tenggara Timur,Lembata,f3b2f09d-2232-471d-aa75-c44fc44c1b24,123.55225,-8.41396,,,,,,,,,
Nusa Tenggara Timur,Malaka,28321002-f0eb-4aef-8fbe-1afbcbfc0ab5,124.89481,-9.5632,,,,,,,,,
Nusa Tenggara Timur,Manggarai,5b49065a-460f-489d-82e6-fffec58316da,120.43333,-8.56667,,,,,,,,,
Nusa Tenggara Timur,Manggarai Barat,9ec300ad-4fee-4060-b5cc-d96d6f37313d,119.88281,-8.64484,,,,,,,,,
Nusa Tenggara Timur,Manggarai Timur,f5f042a7-7477-49b1-ab70-f3bdc1108e68,120.59761,-8.55533,,,,,,,,,
Nusa Tenggara Timur,Nagekeo,bbc0d013-f66e-4fca-9ea7-329c3ef5ee86,121.20963,-8.8721,,,,,,,,,
Nusa Tenggara Timur,Ngada,2ac1690b-0555-4886-8538-ffaa25938fe6,121,-8.66667,,,,,,,,,
Nusa Tenggara Timur,Rote Ndao,ecc4998a-c758-410f-8608-1444a2179b32,123.12054,-10.73617,,,,,,,,,
Nusa Tenggara Timur,Sabu Raijua,4326f2ae-570d-49b9-a40d-ee51fea1909e,121.78894,-10.56286,,,,,,,,,
Nusa Tenggara Timur,Sikka,18ea7486-d3bd-4853-9793-585cd3633f5d,122.33333,-8.68333,,,,,,,,,
Nusa Tenggara Timur,Sumba Barat,cffd4d83-3f09-4f88-b89d-f909b89e08dd,119.41667,-9.63333,,,,,,,,,
Nusa Tenggara Timur,Sumba Barat Daya,7f9bd22f-b599-42d3-bf6a-e4ea27b554ea,119.08905,-9.56216,,,,,,,,,
Nusa Tenggara Timur,Sumba Tengah,84c6016d-40cc-4b01-a3a5-637386671788,119.61914,-9.62941,,,,,,,,,
Nusa Tenggara Timur,Sumba Timur,4ebfb305-dfdd-4590-9854-19722127a292,120.215,-9.88167,,,,,,,,,
Nusa Tenggara Timur,Timor Tengah Selatan,58ad0c0e-d973-42be-9ad4-5eace6384ae1,124.4,-9.83333,,,,,,,,,
Nusa Tenggara Timur,Timor Tengah Utara,8d83147b-2482-4e63-9641-048f996e069c,124.51904,-9.33136,,,,,,,,,
Papua,Biak Numfor,4cf641d5-276e-4b70-b0eb-3c1136f14d4b,136,-0.98333,,,,,,,,,
Papua,Jayapura,016280d7-493e-4183-8961-8b2bab153688,139.98333,-2.98333,,,,,,,,,
Papua,Jayapura,f015f2ce-072f-45b6-9892-365c868d190d,140.77779,-2.64647,,,,,,,,,
Papua,Keerom,0b07141c-5929-4fbd-b060-46e5d5e39d2d,140.68333,-3.33333,,,,,,,,,
Papua,Kepulauan Yapen,d9bd2c4c-220f-4f12-aa9e-4c52eea9bf13,136.27716,-1.78773,,,,,,,,,
Papua,Mamberamo Raya,f1f8b12c-8e01-4d07-9799-6a1083ef9b34,137.78229,-2.23561,,,,,,,,,
Papua,Sarmi,d693a576-f4af-4246-90de-49e7aa8c1467,139.1,-2.31667,,,,,,,,,
Papua,Supiori,003fd071-0f0d-4355-9593-02c0ebe289b7,135.61111,-0.73881,,,,,,,,,
Papua,Waropen,1c98476c-b406-44c9-ae4b-8699f007443b,136.64568,-2.73008,,,,,,,,,
Papua Barat,Fakfak,899feb49-2495-49aa-9355-5e7db9a37284,132.29608,-2.92641,,,,,,,,,
Papua Barat,Kaimana,8f26076c-c883-435f-92bb-3a3c46cbe52f,133.77451,-3.66093,,,,,,,,,
Papua Barat,Manokwari,b0ed3d2f-6ac4-4e06-82aa-fd2243acc38e,133.73333,-0.9,,,,,,,,,
Papua Barat,Manokwari Selatan,1e4040e2-2656-4483-bc3c-87e37c125929,134.00313,-1.60532,,,,,,,,,
Papua Barat,Pegunungan Arfak,e59048c4-5108-435c-82c2-595c3dd526c8,133.70651,-1.20256,,,,,,,,,
Papua Barat,Teluk Bintuni,45905f7b-7ae3-48a8-bbf5-a4d69639ac18,133.33105,-1.88037,,,,,,,,,
Papua Barat,Teluk Wondama,f9f59d24-7772-4556-b81f-bb8c4abae9ef,134.5,-2.7,,,,,,,,,
Papua Barat Daya,Maybrat,0b4856b0-e36d-4d72-8bf8-bf0625060c1c,132.35092,-1.2155,,,,,,,,,
Papua Barat Daya,Raja Ampat,f6b05507-762c-4b81-bcc4-2f4e32674818,130.06648,-1.86521,,,,,,,,,
Papua Barat Daya,Sorong,011a23a3-8f7d-4838-9313-d873f43b43db,131.25152,-0.86507,,,,,,,,,
Papua Barat Daya,Sorong,9aae3b07-ea35-424f-9a5e-e8c502980e72,131.51667,-1.1,,,,,,,,,
Papua Barat Daya,Sorong Selatan,300fbe99-b559-4b03-b6ae-730360e548f8,132.28638,-1.50495,,,,,,,,,
Papua Barat Daya,Tambrauw,9d601842-b9e9-4c70-8d56-0b4aa12fea01,132.48962,-0.60515,,,,,,,,,
Papua Pegunungan,Jayawijaya,c2f541cf-fc58-4d4c-89c9-248a8865318a,138.91667,-4.08333,,,,,,,,,
Papua Pegunungan,Lanny Jaya,315c99c3-f97b-4dab-8dd1-a9ad934c36f3,138.28766,-3.91244,,,,,,,,,
Papua Pegunungan,Mamberamo Tengah,a0ddc372-26d0-4eee-85a1-a640ac10489c,139.06483,-3.62733,,,,,,,,,
Papua Pegunungan,Nduga,963af3e9-cb01-4fe2-901f-556694bc91d3,138.10089,-4.45093,,,,,,,,,
Papua Pegunungan,Pegunungan Bintang,1e3b27be-83c6-49bb-a12b-a515a85805d7,140.29541,-4.52167,,,,,,,,,
Papua Pegunungan,Tolikara,06d2a5ad-7729-4cd5-84d2-865af31758cf,138.40039,-3.48799,,,,,,,,,
Papua Pegunungan,Yahukimo,05a846fe-da80-4ccb-a163-f1860c8a3cbf,139.58405,-4.60403,,,,,,,,,
Papua Pegunungan,Yalimo,ec81ba97-2b85-4a92-9600-eea9839ec4fc,139.42183,-3.78805,,,,,,,,,
Papua Selatan,Asmat,5b92b12c-a530-4994-aac2-9d99d025b651,138.46344,-5.3795,,,,,,,,,
Papua Selatan,Boven Digoel,fc97017b-479f-4ce2-8db8-3bb9e7fe0602,140.36349,-5.70519,,,,,,,,,
Papua Selatan,Mappi,c7bef644-7308-4b00-97f5-0fc2a0d43152,139.34441,-6.49971,,,,,,,,,
Papua Selatan,Merauke,1cac22a7-c649-41a8-a34d-77111c9879d8,139.68194,-7.69611,,,,,,,,,
Papua Tengah,Deiyai,2593d235-7a2f-4b0e-812f-edd0baa252c8,136.40567,-4.15287,,,,,,,,,
Papua Tengah,Dogiyai,51ed3cda-3281-480a-bcb8-e17409ce484d,135.43945,-4.03186,,,,,,,,,
Papua Tengah,Intan Jaya,b88299f5-0e95-44b2-b6ea-b5501f407033,136.70837,-3.41016,,,,,,,,,
Papua Tengah,Mimika,e39f793f-ea95-4ee8-805e-ddfd7aa64571,136.56555,-4.54357,,,,,,,,,
Papua Tengah,Nabire,83537876-28bf-4693-892f-b1a5a16c39e9,135.55511,-3.54016,,,,,,,,,
Papua Tengah,Paniai,85a98bcf-415c-441e-939c-ea8bc6decefe,136.41667,-3.83333,,,,,,,,,
Papua Tengah,Puncak,940ee6dd-d3d5-40d6-9fbf-d78738fae29e,137.31934,-3.56104,,,,,,,,,
Papua Tengah,Puncak Jaya,e9590a45-369f-47f0-8a7c-84525f0410cb,137.77029,-3.48821,,,,,,,,,
Riau,Bengkalis,35b3f5fc-e2ba-4bfb-a5d4-0a1e9aec64c3,101.54527,1.29882,,,,,,,,,
Riau,Dumai,ce96752c-263d-48f4-9d72-9a9e8b3d23b3,101.4917,1.61592,,,,,,,,,
Riau,Indragiri Hilir,c465ad8d-10ab-4d3c-b9c4-0068281acdd8,103.12167,-0.22056,,,,,,,,,
Riau,Indragiri Hulu,98e81989-4972-4c0a-9e8d-954090141171,102.33333,-0.53333,,,,,,,,,
Riau,Kampar,80761018-ed62-4d76-a1c5-e4a18e812a4f,101.2131,0.2344,,,,,,,,,
Riau,Kepulauan Meranti,8433f6dd-a06e-430a-aadf-b94d31f7b89c,102.69539,0.97488,,,,,,,,,
Riau,Kuantan Singingi,e28b912f-d791-4533-b57d-63cc55168d8a,101.45857,-0.47532,,,,,,,,,
Riau,Pekanbaru,79c660ef-ab9a-44e5-9f9d-623a766e5b72,101.48333,0.55,,,,,,,,,
Riau,Pelalawan,27589902-3df6-4faf-877f-2d8a869ef7c5,102.18607,0.20822,,,,,,,,,
Riau,Rokan Hilir,43fa2306-9227-49e1-9db1-a168639037d2,100.82514,2.16599,,,,,,,,,
Riau,Rokan Hulu,9b2c434f-c8a6-47a6-b570-9955dfb26c8a,100.48333,0.88333,,,,,,,,,
Riau,Siak,324b0890-7e56-4c87-9e78-813083691afa,102.01355,0.97453,,,,,,,,,
Sulawesi Barat,Majene,f1a83949-ff3a-4a94-aab6-b0a5d6f32d1a,118.87139,-3.13139,,,,,,,,,
Sulawesi Barat,Mamasa,6e1799e3-3cf1-4c37-90da-5423050fc922,119.30631,-2.96492,,,,,,,,,
Sulawesi Barat,Mamuju,1a57d41d-49a6-42a4-8c22-9a522472c77d,119.4,-2.46667,,,,,,,,,
Sulawesi Barat,Mamuju Tengah,bdd1cbe1-4832-4812-89c5-893909cccc7e,119.54054,-2.0216,,,,,,,,,
Sulawesi Barat,Mamuju Utara,88c9cf0b-2cc3-4bff-9d82-f83f15325b1d,119.42139,-1.51639,,,,,,,,,
Sulawesi Barat,Polewali Mandar,c1731294-7e3c-4a2f-af5f-683727740b3b,119.15,-3.31667,,,,,,,,,
Sulawesi Selatan,Bantaeng,bf9fe28c-fe29-4e79-a622-a385f0111630,119.98333,-5.48333,,,,,,,,,
Sulawesi Selatan,Barru,ed961409-450b-4923-bde1-cdd54076fd3b,119.695,-4.45,,,,,,,,,
Sulawesi Selatan,Bone,61b92d12-91c9-454f-ae75-2be4e7e76363,120.13333,-4.7,,,,,,,,,
Sulawesi Selatan,Bulukumba,b643d67f-2257-47b6-822a-1ddd59f20c17,120.23333,-5.43333,,,,,,,,,
Sulawesi Selatan,Enrekang,61050d7f-bd4c-495f-994a-5b6b75bf55c4,119.86667,-3.5,,,,,,,,,
Sulawesi Selatan,Gowa,b4260f4f-49e1-4be0-852b-eb67f7c9ef83,119.71667,-5.31667,,,,,,,,,
Sulawesi Selatan,Jeneponto,392840f8-8d51-4ce8-9016-4f5100666506,119.71667,-5.63333,,,,,,,,,
Sulawesi Selatan,Luwu,1879d3dc-a35b-4f8e-894a-f50362576fc3,120.22127,-3.34836,,,,,,,,,
Sulawesi Selatan,Luwu Timur,e34eddae-2ef1-4a3c-ba92-1b20a6d7d8ce,121.12305,-2.5321,,,,,,,,,
Sulawesi Selatan,Luwu Utara,b38ee496-5896-464c-90f8-009e7f45e359,120.25,-2.6,,,,,,,,,
Sulawesi Selatan,Makassar,7677c41c-126d-44f6-b249-106f430c0fbc,119.46667,-5.13333,,,,,,,,,
Sulawesi Selatan,Maros,4d75d46e-26a7-4dba-8e8e-cc3e7d05dbfb,119.68333,-5.05,,,,,,,,,
Sulawesi Selatan,Palopo,c778e220-1315-48e5-84ae-0b70232a1afa,120.11078,-2.97841,,,,,,,,,
Sulawesi Selatan,Pangkajene Dan Kepulauan,64f2a715-a2bf-4bf6-9dd8-110e1203b7be,119.5506,-4.7827,,,,,,,,,
Sulawesi Selatan,Parepare,1e7d7987-07d8-49a7-a154-c7cf3f2a5479,119.66667,-4.03333,,,,,,,,,
Sulawesi Selatan,Pinrang,f08bc575-a393-4814-ae4b-d9482510b3a3,119.6,-3.61667,,,,,,,,,
Sulawesi Selatan,Selayar Islands,1a6b1fa4-2b4c-481f-8353-80ede1af9bea,120.8,-6.81667,,,,,,,,,
Sulawesi Selatan,Sidenreng Rappang,1c583d49-ef4f-4735-9b88-73924ee570e2,119.96667,-3.86667,,,,,,,,,
Sulawesi Selatan,Sinjai,55268527-4755-4b12-bba0-591a4cdb36ae,120.13333,-5.2,,,,,,,,,
Sulawesi Selatan,Soppeng,a7fac322-a4f7-49db-a477-cdd4c9c36ed2,119.89,-4.3842,,,,,,,,,
Sulawesi Selatan,Takalar,19d74ecb-93e0-485b-913e-b9a8037b73df,119.5,-5.41667,,,,,,,,,
Sulawesi Selatan,Tana Toraja,e5ea9aa1-ba0c-48f3-afde-1dbcfa074155,119.7617,-3.05671,,,,,,,,,
Sulawesi Selatan,Toraja Utara,1804695f-5d3a-4b46-9c0b-725cf4a14297,119.79218,-2.92738,,,,,,,,,
Sulawesi Selatan,Wajo,527fa12f-7dc2-45c9-adc8-ce39f97f3554,120.16667,-4,,,,,,,,,
Sulawesi Tengah,Banggai,e30bfd7a-c37b-4474-86b7-298cdce61a91,122.71836,-0.91141,,,,,,,,,
Sulawesi Tengah,Banggai Kepulauan,c1bc2107-60b8-47a9-8220-cfc2720083f8,123.03726,-1.30236,,,,,,,,,
Sulawesi Tengah,Banggai Laut,7884e7a3-51a0-466d-bba4-70642bd7189a,123.49388,-1.61841,,,,,,,,,
Sulawesi Tengah,Buol,5d6d0a11-6f0c-4942-af52-d53eae3cc175,121.36867,1.04656,,,,,,,,,
Sulawesi Tengah,Donggala,800a248e-2052-4f9c-8424-8953dd3e6e82,119.85,-0.33333,,,,,,,,,
Sulawesi Tengah,Morowali,39a289e5-5915-4b0d-8e09-b8bf95847ef6,121.95267,-2.76062,,,,,,,,,
Sulawesi Tengah,Morowali Utara,89f487e8-d886-4318-a405-19e82f9a23d3,121.24649,-1.7207,,,,,,,,,
Sulawesi Tengah,Palu,88f9da91-e0ac-4116-ada4-e4ed73011cc2,119.9,-0.86972,,,,,,,,,
Sulawesi Tengah,Parigi Moutong,8f2942a4-b338-4949-a98d-2ab63f7a2adc,120.17841,0.3368,,,,,,,,,
Sulawesi Tengah,Poso,91e505ab-c35b-4ec4-8f27-a18124e4f233,120.51667,-1.68333,,,,,,,,,
Sulawesi Tengah,Sigi,a9bf5a6f-6182-4f3e-81cf-a02b21f79bc3,119.96694,-1.385,,,,,,,,,
Sulawesi Tengah,Tojo Una-Una,04f2a1d3-0880-4b14-8277-9fe1013ec41f,121.48201,-1.2036,,,,,,,,,
Sulawesi Tengah,Toli-Toli,ad47d4b1-3066-485a-bd63-6cd7828fa38f,120.88643,1.30862,,,,,,,,,
Sulawesi Tenggara,Baubau,c825edf7-5a37-4c04-86f4-e23117fcf206,122.6166,-5.477,,,,,,,,,
Sulawesi Tenggara,Bombana,86ea0f56-af86-4f58-aacb-ef3393f52c3c,121.81641,-4.6257,,,,,,,,,
Sulawesi Tenggara,Buton,887290e3-f579-4b07-8451-ff1c05386c02,122.93333,-5.31667,,,,,,,,,
Sulawesi Tenggara,Buton Selatan,2fabab8d-5e0d-4582-b707-e747c53e1cad,122.7,-5.56667,,,,,,,,,
Sulawesi Tenggara,Buton Tengah,bd86f6bb-cbe5-4f4e-8a59-04e49bc806e1,122.45,-5.26667,,,,,,,,,
Sulawesi Tenggara,Buton Utara,971f9f92-60c5-4395-80c7-ad9ad0102846,122.93015,-5.01457,,,,,,,,,
Sulawesi Tenggara,Kendari,350346ec-fdf5-42a2-9d80-d4b00f044dcd,122.53333,-4.01667,,,,,,,,,
Sulawesi Tenggara,Kolaka,f2d60a2b-9e5f-4d2d-8e8f-87fe7dffa414,121.56667,-3.96667,,,,,,,,,
Sulawesi Tenggara,Kolaka Timur,81b661c0-9ca1-4fe3-aca8-6a12d11d02f1,121.86172,-4.01807,,,,,,,,,
Sulawesi Tenggara,Kolaka Utara,afd26ceb-1192-4a2e-aa7d-85e65f75dd5d,121.12427,-3.10452,,,,,,,,,
Sulawesi Tenggara,Konawe,011bb5da-1f93-4bd6-8f68-16ec04b3c913,122.08823,-3.91717,,,,,,,,,
Sulawesi Tenggara,Konawe Kepulauan,03c1936c-c14a-4e2b-9a2d-8efaaf70556b,123.10181,-4.11656,,,,,,,,,
Sulawesi Tenggara,Konawe Selatan,9b7acebd-21ee-40f5-8154-6e0d84eecabc,122.44854,-4.19191,,,,,,,,,
Sulawesi Tenggara,Konawe Utara,43b840d2-20ed-4436-bff0-abf701548159,121.99081,-3.41552,,,,,,,,,
Sulawesi Tenggara,Muna,52bacfb8-208e-458c-b30c-fc4d03576cd1,122.66667,-4.96667,,,,,,,,,
Sulawesi Tenggara,Muna Barat,456f1c7e-4d0a-45cb-83be-cefa36ce2ca9,122.48333,-4.83333,,,,,,,,,
Sulawesi Tenggara,Wakatobi,3637040d-cc13-4559-ba62-d0b1e3c9fb72,123.5948,-5.31934,,,,,,,,,
Sulawesi Utara,Bitung,093a4266-2642-41a0-96a5-7e000bf07748,125.15,1.5,,,,,,,,,
Sulawesi Utara,Bolaang Mongondow,320dfefa-e5c9-4330-acf7-3711ac54fd5d,124.03333,0.71667,,,,,,,,,
Sulawesi Utara,Bolaang Mongondow Selatan,8ac568be-0b8b-4cb0-a2ec-5f43ed0a2e35,123.75961,0.40912,,,,,,,,,
Sulawesi Utara,Bolaang Mongondow Timur,c149f3be-f26d-4315-8ec3-bb9a9373bd99,124.50256,0.72073,,,,,,,,,
Sulawesi Utara,Bolaang Mongondow Utara,e8679c8b-b116-4473-ba1e-076a291064d2,123.41766,0.78527,,,,,,,,,
Sulawesi Utara,Kepulauan Sangihe,9a4e8778-6c32-4cd9-a75f-a79dbc54ce90,125.55,3.55,,,,,,,,,
Sulawesi Utara,Kepulauan Talaud,01e671e6-d128-4703-8849-da45e5e758bc,126.78085,4.31178,,,,,,,,,
Sulawesi Utara,Manado,125fd70f-be3e-4af3-b123-bf7a153bda4b,124.88333,1.5,,,,,,,,,
Sulawesi Utara,Minahasa,4eb4ba50-09e9-4f57-8943-5f80d3f90fa4,124.83,1.2537,,,,,,,,,
Sulawesi Utara,Minahasa Selatan,002633c2-b45c-4fb1-bdf1-628b99d3b723,124.59708,1.21291,,,,,,,,,
Sulawesi Utara,Minahasa Tenggara,df8c5e7f-1553-4194-b677-d85e9e4dffcf,124.7925,1.05633,,,,,,,,,
